review_id	sentiment	label_id	input_ids	review_body	date
18232	0	1	[0, 713, 16, 10, 182, 3473, 6399, 1437, 1437, 1437, 372, 3280, 7, 33, 11, 5, 18704, 1437, 1437, 1437, 24, 1237, 10, 410, 239, 15, 5, 2380, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a very comfortable shirt    great basic to have in the wardrobe    it runs a little high on the sides	2022-03-21T13:11:50Z
15534	1	2	[0, 713, 3588, 16, 182, 3473, 1437, 45, 24, 17414, 23, 70, 8, 1326, 372, 4, 1237, 15, 5, 739, 526, 8, 16, 10, 5262, 828, 29747, 24203, 11, 5, 1692, 53, 24, 18, 202, 10, 22057, 907, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress is very comfortable  not itchy at all and looks great. runs on the large side and is a tiny bit unflattering in the middle but it's still a worthwhile buy!	2022-03-21T13:11:50Z
9948	0	1	[0, 19449, 42, 299, 1326, 17545, 1437, 53, 11, 621, 1437, 45, 98, 372, 4, 372, 3195, 1437, 2579, 1318, 13, 10, 13719, 299, 1437, 53, 77, 939, 1381, 24, 15, 1437, 5, 5397, 473, 45, 4477, 15481, 4, 350, 203, 26654, 45218, 1329, 1468, 95, 7209, 34556, 198, 5, 5397, 36, 8, 939, 657, 740, 20734, 5397, 322, 939, 303, 1437, 13, 162, 1437, 24, 13809, 182, 614, 2018, 12479, 25571, 8, 939, 33, 10, 739, 7050, 1437, 98, 399, 75, 173, 4, 13, 5135, 1437, 939, 437, 195, 108, 306, 16970, 8, 2333, 3568, 10, 650, 11, 6215, 13657, 142, 24, 1302, 5, 1647, 9, 49, 5418, 422, 739, 4, 939, 3584, 10, 5278, 337, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Online this top looks fabulous  but in person  not so great. great color  nice quality for a lightweight top  but when i tried it on  the neck does not lay nicely. too much sloppy wrinkled material just hanging awkwardly around the neck ( and i love cowl neck). i found  for me  it dipped very low showing cleavage and i have a large chest  so didn't work. for reference  i'm 5'4 118 and usually wear a small in retailer tops because it seems the majority of their clothes run large. i purchased a smal	2022-03-21T13:11:50Z
6909	0	1	[0, 713, 6399, 21, 11962, 8, 2564, 157, 12, 1528, 7, 1836, 12, 53, 939, 1299, 13, 5, 1468, 1437, 24, 21, 45, 966, 5, 68, 4671, 4, 5, 8089, 1661, 58, 10, 410, 12402, 873, 4, 939, 802, 5, 10521, 115, 173, 13, 162, 1437, 53, 24, 399, 75, 4, 5, 5397, 4683, 1326, 10, 410, 26654, 13, 10, 68, 4671, 6399, 12, 5, 3825, 630, 75, 4477, 3269, 70, 5, 169, 198, 4, 74, 28, 357, 7663, 11, 5, 68, 541, 10068, 1749, 1186, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This shirt was cute and fit well- true to size- but i felt for the material  it was not worth the $68. the colors offered were a little drab. i thought the grey could work for me  but it didn't. the neck hole looks a little sloppy for a $68 shirt- the roll doesn't lay flat all the way around. would be better priced in the $30-$40 range.	2022-03-21T13:11:50Z
12076	0	1	[0, 713, 3588, 16, 182, 11962, 328, 939, 2638, 24, 4, 5, 1318, 16, 4206, 4, 959, 1437, 5, 2564, 16, 160, 4, 939, 437, 195, 113, 134, 1437, 13674, 29882, 1437, 2107, 438, 4, 42, 3588, 21, 929, 219, 11, 5, 11044, 8, 21, 10, 410, 350, 4007, 197, 3215, 4, 24, 21, 3229, 198, 5, 13977, 4, 42, 1726, 8633, 7913, 8, 10306, 4779, 3923, 11, 5, 124, 4, 5, 3195, 16, 203, 55, 11577, 11, 621, 4, 939, 74, 33, 1682, 24, 1437, 114, 24, 2564, 5083, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This dress is very cute! i loved it. the quality is excellent. however  the fit is off. i'm 5""1  107lbs  32c. this dress was roomy in the bust and was a little too broad shouldered. it was tight around the waist. this caused creasing and buldging in the back. the color is much more vibrant in person. i would have kept it  if it fit properly."	2022-03-21T13:11:50Z
14684	0	1	[0, 100, 2333, 1407, 5, 741, 24019, 356, 1437, 8, 42, 3588, 9826, 7, 162, 1320, 8, 24, 21, 11, 5, 3195, 939, 770, 909, 4, 98, 2283, 7, 1325, 42, 25, 939, 1467, 939, 115, 3568, 24, 258, 25, 10, 3588, 8, 10, 27115, 636, 53, 14, 21, 45, 7, 28, 4, 5, 7490, 10726, 9, 132, 4785, 35, 10, 3229, 12365, 9215, 14, 10698, 34556, 8, 473, 45, 492, 615, 929, 11, 5, 11044, 3486, 13977, 911, 1437, 8, 41, 37829, 3588, 14, 16, 269, 1341, 1256, 4, 53, 24, 350, 21, 350, 3229, 420, 5, 11044, 443, 61, 156, 5, 1445, 2853, 28762, 4812, 12365, 4, 939, 295, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I usually follow the boho look  and this dress appealed to me immediately and it was in the color i wanted black. so excited to receive this as i knew i could wear it both as a dress and a tunic but that was not to be. the outfit consists of 2 elements: a tight fitting slip that fits awkwardly and does not give enough room in the bust nor waist areas  and an overlay dress that is really quite pretty. but it too was too tight across the bust area which made the entire upper torso ill fitting. i n	2022-03-21T13:11:50Z
17262	-1	0	[0, 100, 2740, 10, 650, 31, 5, 804, 2792, 4730, 24, 74, 28, 385, 31766, 219, 1437, 53, 24, 18, 203, 55, 87, 385, 31766, 219, 4, 8, 5, 760, 385, 8645, 154, 1326, 101, 5179, 1722, 14102, 12111, 1468, 111, 45, 15391, 50, 10364, 4, 16748, 1437, 939, 40, 28, 3357, 42, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered a small from the online shop knowing it would be drapey  but it's much more than drapey. and the front draping looks like halloween costume material - not chic or sophisticated. sadly  i will be returning this top.	2022-03-21T13:11:50Z
6908	1	2	[0, 100, 2162, 42, 11, 10, 4761, 1675, 13, 951, 1493, 4, 939, 2333, 185, 10, 4716, 1459, 3023, 29, 8, 24, 1302, 7, 2564, 162, 328, 939, 437, 3911, 25, 5, 2999, 2137, 1732, 1302, 818, 101, 24, 1237, 10, 828, 380, 4, 14, 26, 1437, 42, 16, 10, 2721, 1886, 118, 328, 24, 18, 3793, 1437, 5, 8089, 9, 5, 14214, 32, 11577, 1437, 24, 18, 34203, 683, 47, 9160, 13, 5, 1836, 696, 4, 24, 40, 213, 19, 10, 319, 9, 383, 25, 47, 64, 3588, 24, 62, 13, 173, 1437, 50, 3588, 24, 159, 10, 828, 19, 10844, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this in a medium regular for someone else. i usually take a petite xs and it seems to fit me! i'm surprised as the pullover version seems almost like it runs a bit big. that said  this is a beautiful cardi! it's soft  the colors of the flower are vibrant  it's flattering once you adjust for the size issue. it will go with a lot of things as you can dress it up for work  or dress it down a bit with jeans.	2022-03-21T13:11:50Z
12186	1	2	[0, 7516, 42, 16, 98, 203, 39083, 906, 11, 621, 328, 99, 47, 64, 75, 192, 31, 5, 18803, 16, 14, 5, 2576, 2342, 11282, 66, 10, 828, 4, 24, 16, 1341, 18452, 4, 10698, 1528, 7, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.	2022-03-21T13:11:50Z
4403	-1	0	[0, 100, 56, 42, 11, 127, 9727, 13, 10, 186, 137, 939, 362, 5, 15804, 1437, 142, 939, 802, 24, 74, 146, 5, 847, 990, 741, 24019, 445, 2125, 14, 115, 213, 31, 4105, 7, 9881, 1559, 16362, 4, 939, 437, 195, 108, 466, 113, 1437, 98, 939, 300, 5, 475, 73, 462, 7, 1306, 5933, 4, 2085, 14, 21, 1593, 116, 114, 5, 22, 462, 5526, 3269, 22523, 113, 21, 1165, 2085, 14, 74, 33, 57, 55, 7163, 1437, 53, 42, 631, 21, 2232, 8, 1415, 101, 10, 17284, 14072, 4, 5, 526, 3369, 2629, 36, 1116, 768, 7397, 11, 5, 2356, 43, 376, 62, 7, 95, 81, 127, 1632, 13977, 1437, 15550, 14, 1683, 4, 939, 2638, 5, 2, 1, 1, 1, 1, 1, 1, 1]	"I had this in my cart for a week before i took the plunge  because i thought it would make the cutest boho statement piece that could go from beach to casual evening outings. i'm 5'9""  so i got the m/l to ensure length. maybe that was wrong? if the ""laid flat width"" was included maybe that would have been more helpful  but this thing was massive and looked like a potato sack. the side slits (of course hidden in the photos) came up to just over my natural waist  enhancing that effect. i loved the"	2022-03-21T13:11:50Z
6958	-1	0	[0, 100, 98, 2638, 42, 3588, 804, 4, 45, 98, 203, 11, 621, 4, 78, 9, 70, 24, 399, 75, 2564, 127, 1119, 4, 939, 437, 195, 108, 306, 113, 19, 10, 2107, 506, 11044, 8, 5, 13977, 516, 21, 95, 10, 828, 350, 239, 7, 28, 34203, 4, 4412, 939, 437, 3357, 24, 142, 9, 5, 10199, 4, 5, 181, 2645, 2684, 415, 1161, 2577, 473, 18309, 459, 25, 277, 9790, 3273, 66, 4, 127, 1049, 7684, 16, 14, 5, 299, 10199, 16, 16807, 8, 34358, 11118, 4, 5072, 24, 18, 5, 14187, 10199, 9, 10, 357, 156, 3588, 50, 9540, 4, 114, 24, 58, 13178, 17377, 1848, 50, 22288, 24, 74, 33, 57, 2721, 4, 596, 51, 156, 939, 2, 1, 1, 1, 1, 1, 1]	"I so loved this dress online. not so much in person. first of all it didn't fit my build. i'm 5'4"" with a 32f bust and the waist line was just a bit too high to be flattering. mainly i'm returning it because of the fabric. the petticoat netting does rustle as another buyer pointed out. my main fault is that the top fabric is synthetic and cheaply printed. basically it's the lining fabric of a better made dress or coat. if it were cotton voile or silk it would have been beautiful. why they made i"	2022-03-21T13:11:50Z
10815	0	1	[0, 133, 3588, 16, 15652, 8, 34, 10, 182, 2579, 10199, 8, 10, 9215, 14, 1411, 12213, 4, 24, 21, 95, 350, 380, 13, 162, 190, 25, 10, 7021, 3588, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The dress is adorable and has a very nice fabric and a slip that goes underneath. it was just too big for me even as a swing dress.	2022-03-21T13:11:50Z
14858	1	2	[0, 7199, 11576, 7174, 101, 144, 3055, 293, 8, 2773, 64, 28, 7001, 62, 7, 3568, 7, 173, 11, 10, 9881, 2749, 4, 939, 465, 2185, 3970, 13, 42, 13454, 4114, 328, 33, 358, 3195, 328, 939, 2333, 1877, 26224, 959, 42, 13454, 1302, 7, 2342, 7933, 8, 11875, 328, 657, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Not tissue thin like most tees and easily can be dressed up to wear to work in a casual setting. i find myself reaching for this tee weekly! have every color! i usually avoid stripes however this tee seems to flatter and slim! love!	2022-03-21T13:11:50Z
3159	0	1	[0, 713, 299, 16, 12058, 35, 2721, 22990, 1437, 6143, 10199, 1437, 372, 3195, 4, 53, 24, 1415, 98, 7735, 15, 162, 4, 939, 33, 5153, 10762, 1437, 8, 5, 21764, 222, 45, 385, 31766, 15, 162, 101, 51, 109, 15, 5, 1421, 1437, 51, 95, 4889, 1359, 66, 4, 25, 277, 37102, 2801, 1437, 5, 10199, 16, 13116, 4, 939, 399, 75, 236, 7, 1836, 62, 142, 5, 809, 8, 5933, 258, 2564, 157, 4, 2532, 114, 47, 33, 2735, 73, 14439, 10762, 42, 299, 40, 6713, 357, 4, 13, 5135, 939, 437, 195, 108, 306, 113, 1437, 5962, 23246, 1437, 8, 1381, 10, 1836, 579, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This top is gorgeous: beautiful lace  substantial fabric  great color. but it looked so weird on me. i have broader shoulders  and the sleeves did not drape on me like they do on the model  they just stuck straight out. as another reviewer mentioned  the fabric is stiff. i didn't want to size up because the body and length both fit well. perhaps if you have smaller/ rounded shoulders this top will hang better. for reference i'm 5'4""  120 lbs  and tried a size s."	2022-03-21T13:11:50Z
317	0	1	[0, 713, 23204, 16, 2051, 13, 5, 9881, 360, 4, 939, 2162, 42, 11, 6353, 8, 939, 33, 7, 224, 71, 65, 10397, 24, 1326, 793, 4, 939, 437, 10, 1307, 6215, 16095, 8, 907, 10, 319, 9, 5418, 31, 106, 4, 42, 16, 95, 45, 5, 275, 1318, 8, 1326, 7428, 71, 10, 367, 15033, 4, 182, 3793, 1437, 53, 2129, 1468, 4, 45, 127, 2674, 2229, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This sweater is fine for the casual days. i bought this in cream and i have to say after one wash it looks old. i'm a huge retailer lover and buy a lot of clothes from them. this is just not the best quality and looks tired after a few wears. very soft  but poor material. not my favorite purchase.	2022-03-21T13:11:50Z
236	0	1	[0, 100, 657, 5, 6184, 15, 42, 8443, 8, 2254, 5, 10342, 3989, 4, 10, 1531, 8443, 7, 149, 15, 8, 1606, 2119, 2496, 7, 10, 22877, 9304, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the pattern on this jacket and enjoy the bell shape. a fun jacket to through on and add quick style to a skinny pants.	2022-03-21T13:11:50Z
3383	1	2	[0, 16587, 209, 328, 5, 6087, 23385, 16, 15, 12, 90, 10082, 328, 5933, 16, 372, 36, 118, 437, 195, 108, 401, 18653, 1468, 16, 5, 4187, 25172, 23324, 15158, 1855, 10968, 4, 1969, 4, 25, 19, 70, 25172, 23324, 9304, 1437, 51, 4140, 10, 828, 4, 44660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Love these! the raw hem is on-trend! length is great (i'm 5'6""). material is the classic pilcro washed chinos. perfect. as with all pilcro pants  they stretch a bit. :)"	2022-03-21T13:11:50Z
13307	-1	0	[0, 7199, 12646, 70, 5, 195, 999, 6173, 804, 13, 5, 665, 25172, 23324, 1690, 2580, 12, 98, 528, 7, 5, 375, 132, 107, 9, 14863, 1115, 36113, 9, 99, 21, 683, 10, 372, 1763, 9, 10844, 17220, 118, 21, 7917, 14, 6215, 642, 6393, 13165, 8, 439, 124, 7, 5, 1461, 25172, 23324, 1690, 594, 9288, 12, 7992, 21288, 1437, 95, 5, 235, 1280, 9, 492, 8, 10, 34203, 158, 10468, 1430, 4, 3203, 235, 11, 8, 303, 106, 12, 8, 939, 1467, 235, 77, 939, 6699, 106, 12, 51, 58, 202, 5, 7174, 21288, 14, 18, 9261, 583, 5, 1318, 51, 683, 58, 4, 2360, 582, 1503, 8, 326, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Noticed all the 5 star reviews online for the latest pilcro stets- so due to the past 2 years of dissapointment of what was once a great pair of jeans....i was hopeful that retailerpologist listened and went back to the original pilcro stet formula- thick denim  just the right amount of give and a flattering 10 inch rise. walked right in and found them- and i knew right when i touched them- they were still the thin denim that's nowhere near the quality they once were. consumers pay attention and t	2022-03-21T13:11:50Z
2913	1	2	[0, 2387, 2761, 851, 162, 42, 299, 13, 29224, 13738, 8, 24, 18, 1969, 4, 939, 465, 2185, 16004, 13, 24, 5861, 4, 939, 437, 2333, 41, 3023, 4182, 8, 5, 37863, 29, 10698, 162, 6683, 4, 939, 3568, 24, 19, 2084, 6149, 1033, 8, 10844, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	My sister gave me this top for christmas and it's perfect. i find myself grabbing for it constantly. i'm usually an xsp and the xxs fits me perfectly. i wear it with leggings and jeans.	2022-03-21T13:11:50Z
2244	-1	0	[0, 3084, 4, 42, 16, 65, 9, 5, 144, 29747, 24203, 383, 939, 348, 655, 342, 15, 127, 809, 4, 939, 437, 10, 182, 157, 12, 4892, 3427, 33751, 1946, 19487, 111, 939, 3805, 7, 3568, 10, 650, 1135, 10, 9759, 219, 8, 2491, 417, 7050, 111, 42, 156, 162, 356, 1307, 4, 218, 75, 109, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	No. this is one of the most unflattering things i've ever put on my body. i'm a very well-proportioned hourglass - i tend to wear a small despite a booty and 36d chest - this made me look huge. don't do it.	2022-03-21T13:11:50Z
12175	1	2	[0, 7605, 5, 1151, 939, 794, 42, 299, 939, 1467, 939, 56, 7, 33, 24, 4, 5, 8089, 9, 5, 26370, 5326, 219, 32, 95, 98, 2721, 4, 24, 16, 190, 39083, 906, 11, 621, 87, 24, 16, 804, 12846, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	From the moment i saw this top i knew i had to have it. the colors of the embroidery are just so beautiful. it is even prettier in person than it is online!!	2022-03-21T13:11:50Z
12734	-1	0	[0, 100, 657, 42, 7490, 98, 203, 8, 2162, 5, 16576, 7092, 19, 5, 299, 15, 5, 1421, 11, 239, 1991, 127, 9794, 13, 5, 1969, 1248, 363, 7490, 74, 28, 1249, 4, 45, 98, 4, 13, 9770, 5, 299, 16, 203, 55, 9, 10, 28, 7876, 11, 621, 4, 10, 11385, 29747, 24203, 3195, 14, 367, 64, 120, 409, 19, 5116, 4, 36013, 89, 16, 95, 98, 4, 203, 4, 10199, 4, 24, 1087, 2176, 8, 15713, 5559, 70, 81, 5, 317, 7, 3568, 24, 66, 101, 14, 25, 2343, 74, 28, 15470, 8, 7, 326, 5858, 24, 11, 1326, 101, 939, 348, 1381, 7, 543, 7, 146, 24, 22, 6014, 113, 1437, 94, 352, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I love this outfit so much and bought the skirt pictured with the top on the model in high hopes my quest for the perfect date night outfit would be ended. not so. for starters the top is much more of a beige in person. a horrible unflattering color that few can get away with successfully. secondly there is just so. much. fabric. it billows and bunches all over the place to wear it out like that as shown would be silly and to tuck it in looks like i've tried to hard to make it ""work""  lastly the"	2022-03-21T13:11:50Z
14630	0	1	[0, 2847, 42, 16, 10, 12058, 3588, 1437, 53, 24, 1302, 7, 33, 350, 171, 4785, 4, 939, 2813, 51, 56, 314, 160, 5, 1104, 784, 5073, 37364, 23, 5, 5397, 1902, 142, 24, 1302, 7, 146, 5, 3588, 55, 22, 571, 853, 352, 113, 87, 22, 37945, 1951, 72, 939, 524, 765, 1437, 98, 2532, 5, 1533, 1521, 1575, 74, 28, 357, 15, 10, 6764, 693, 87, 15, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"So this is a gorgeous dress  but it seems to have too many elements. i wish they had left off the white lacy decoration at the neckline because it seems to make the dress more ""girly"" than ""sleek."" i am short  so perhaps the multiple design features would be better on a tall woman than on me."	2022-03-21T13:11:50Z
15691	-1	0	[0, 100, 437, 2333, 10, 475, 4791, 548, 2378, 4, 939, 303, 42, 299, 7, 356, 6162, 8, 2564, 12101, 4, 24, 16, 67, 182, 7174, 1468, 8, 969, 960, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm usually a maeve fan. i found this top to look cheap and fit poorly. it is also very thin material and showed everything.	2022-03-21T13:11:50Z
5836	1	2	[0, 133, 2564, 16, 1528, 7, 1836, 4, 5, 1318, 16, 2579, 4, 939, 524, 1372, 7, 519, 42, 3280, 18704, 17771, 355, 7, 127, 16198, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fit is true to size. the quality is nice. i am happy to having this basic wardrobe staple added to my closet!	2022-03-21T13:11:50Z
13086	1	2	[0, 100, 2162, 42, 2350, 11, 1400, 111, 939, 2854, 24, 1237, 739, 8, 39328, 159, 4719, 24, 31, 38548, 47, 4, 1437, 939, 3700, 3568, 10, 739, 8, 439, 19, 10, 4761, 4, 1437, 657, 5, 10521, 3195, 111, 24, 40, 146, 10, 2579, 7974, 4, 1437, 524, 546, 556, 7, 2498, 42, 157, 88, 1136, 73, 31421, 25, 939, 437, 11, 5, 2077, 147, 24, 1239, 10, 150, 7, 120, 2569, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this yesterday in store - i agree it runs large and sizing down keeps it from swallowing you.  i typically wear a large and went with a medium.  love the grey color - it will make a nice neutral.  am looking forward to wearing this well into fall/winter as i'm in the south where it takes a while to get cold.	2022-03-21T13:11:50Z
