review_id	sentiment	label_id	input_ids	review_body	date
11329	0	1	[0, 100, 21, 182, 35554, 3911, 30, 5, 2721, 1437, 25210, 43259, 1468, 9, 42, 6399, 328, 24, 1239, 5, 6399, 31, 10, 9881, 299, 7, 41, 25210, 8, 2216, 2125, 11, 127, 16198, 14, 64, 28, 7001, 62, 50, 159, 4, 5, 299, 16, 2299, 2514, 87, 939, 421, 111, 939, 3568, 10, 1836, 650, 36, 24932, 10, 650, 43, 8, 24, 18, 182, 1810, 36, 462, 5992, 9, 1823, 1468, 43, 25, 24, 5712, 328, 939, 7869, 24, 7, 192, 114, 939, 56, 13636, 829, 10, 739, 77, 24, 78, 376, 4, 24, 1326, 101, 10, 1928, 19495, 6399, 1437, 19, 5, 6399, 562, 6012, 8, 55, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was very pleasantly surprised by the beautiful  intricate threaded material of this shirt! it takes the shirt from a casual top to an intricate and unique piece in my closet that can be dressed up or down. the top is definitely larger than i expected - i wear a size small (ordered a small) and it's very wide (lots of extra material) as it falls! i checked it to see if i had accidentally received a large when it first came. it looks like a baby doll shirt  with the shirt getting wider and more	2022-03-21T13:11:50Z
3830	1	2	[0, 6785, 2738, 42, 62, 11, 127, 6215, 1400, 8, 939, 657, 24, 4, 939, 2162, 5, 8978, 5780, 8, 5, 8089, 32, 11577, 8, 1969, 13, 1035, 4, 939, 524, 195, 108, 245, 113, 8, 1437, 9680, 23246, 4, 939, 362, 10, 650, 61, 16, 127, 4505, 1836, 23, 6215, 4, 115, 28, 10610, 542, 32135, 196, 25, 10, 30145, 5536, 3361, 1886, 118, 81, 10, 6013, 4, 939, 40, 3568, 10, 740, 5602, 12213, 25, 24, 16, 11708, 1437, 53, 14, 630, 75, 15304, 162, 4, 277, 14172, 5961, 21, 667, 42, 15, 11, 5, 12365, 929, 8, 24, 1415, 372, 15, 258, 9, 201, 4, 939, 40, 3568, 42, 70, 1035, 251, 4, 1326, 372, 19, 21288, 4, 1372, 465, 328, 2, 1, 1, 1]	"Just picked this up in my retailer store and i love it. i bought the orange print and the colors are vibrant and perfect for summer. i am 5'5"" and  140 lbs. i took a small which is my usual size at retailer. could be worn unbuttoned as a sleeveless cardi over a tank. i will wear a cami underneath as it is sheer  but that doesn't bother me. another shopper was trying this on in the fitting room and it looked great on both of us. i will wear this all summer long. looks great with denim. happy find!"	2022-03-21T13:11:50Z
11815	0	1	[0, 100, 218, 75, 33, 5, 235, 809, 7, 2999, 42, 160, 4, 350, 171, 11789, 23256, 743, 36, 16096, 1437, 3369, 2629, 1437, 3318, 1437, 40708, 1318, 43, 98, 42, 40, 33, 7, 213, 124, 4, 2085, 114, 939, 21, 26647, 8, 3369, 15912, 42, 74, 28, 205, 4, 40463, 1437, 24, 965, 75, 2425, 7, 28, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I don't have the right body to pull this off. too many awkward styling issues (length  slits  tie  stitch quality) so this will have to go back. maybe if i was taller and slimmer this would be good. alas  it isn't meant to be...	2022-03-21T13:11:50Z
166	-1	0	[0, 133, 16576, 14, 939, 829, 56, 182, 410, 2440, 50, 2272, 11, 24, 1437, 8, 21, 2260, 1104, 1437, 5718, 8, 103, 1275, 4, 5, 2564, 21, 2051, 53, 5, 1318, 13, 5, 425, 21, 45, 89, 13, 162, 4, 5, 1762, 9, 1318, 8, 5, 10208, 11, 5, 1318, 27601, 10, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The skirt that i received had very little blue or green in it  and was mostly white  yellow and some red. the fit was fine but the quality for the price was not there for me. the lack of quality and the disappointment in the quality equals a return.	2022-03-21T13:11:50Z
3359	1	2	[0, 100, 2162, 42, 3588, 11, 2272, 8, 939, 269, 101, 24, 4, 5, 28072, 2463, 16, 10, 6143, 29716, 111, 1109, 615, 13, 1035, 53, 33997, 8, 1690, 6831, 906, 87, 5, 6097, 11458, 13454, 111, 8, 5, 16576, 16, 10, 13719, 31605, 10199, 19, 205, 385, 31766, 4, 1528, 7, 1836, 8, 2778, 3473, 4, 24, 18, 10, 372, 173, 3588, 4, 5, 29874, 3195, 38797, 16, 45, 182, 34203, 15, 127, 5120, 36, 32990, 10762, 1437, 2514, 7050, 43, 53, 24, 18, 45, 1099, 4, 47, 581, 1153, 236, 7, 860, 24, 15, 11, 621, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this dress in green and i really like it. the bodice is a substantial knit - light enough for summer but thicker and sturdier than the typical jersey tee - and the skirt is a lightweight woven fabric with good drape. true to size and extremely comfortable. it's a great work dress. the striped colorblocking is not very flattering on my frame (broad shoulders  larger chest) but it's not bad. you'll probably want to try it on in person.	2022-03-21T13:11:50Z
19413	0	1	[0, 100, 1381, 42, 11, 127, 2340, 2292, 4, 939, 303, 24, 7, 422, 10, 410, 41783, 1437, 53, 5, 5397, 1902, 21, 169, 350, 614, 13, 358, 12, 1208, 3568, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I tried this in my normal sp. i found it to run a little snug  but the neckline was way too low for every-day wear.	2022-03-21T13:11:50Z
9463	-1	0	[0, 100, 770, 7, 657, 42, 25, 939, 657, 1826, 8087, 53, 24, 10698, 7735, 1437, 28701, 11, 3701, 53, 3298, 4740, 11, 5, 28762, 4, 939, 40, 28, 3357, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wanted to love this as i love holding horses but it fits weird  slender in arms but baggy in the torso. i will be returning	2022-03-21T13:11:50Z
15494	1	2	[0, 597, 2629, 157, 8, 3901, 13, 173, 50, 164, 66, 328, 657, 5, 3495, 9, 1275, 11, 5, 35036, 328, 115, 2773, 28, 10610, 19, 10, 8443, 157, 88, 1136, 328, 939, 3700, 3568, 10, 231, 8, 10, 650, 2564, 6683, 4, 45, 350, 765, 12, 53, 2323, 1065, 5, 4117, 328, 42, 40, 120, 3739, 9, 3568, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Fits well and appropriate for work or going out! love the pop of red in the beads! could easily be worn with a jacket well into fall! i typically wear a 6 and a small fit perfectly. not too short- but hits above the knee! this will get lots of wear!	2022-03-21T13:11:50Z
10327	0	1	[0, 100, 64, 2333, 28, 11590, 15, 7, 657, 10, 1256, 299, 19, 22990, 4617, 8, 10, 828, 9, 3041, 4, 42, 65, 34, 167, 13408, 53, 24, 473, 45, 356, 372, 15, 162, 4, 2532, 24, 16, 350, 3041, 219, 142, 939, 524, 195, 116, 246, 4, 50, 3544, 5, 10199, 16, 350, 3793, 10, 356, 15, 162, 4, 939, 222, 1836, 159, 25, 34910, 2528, 4, 2085, 65, 1836, 21, 45, 615, 4832, 12, 322, 939, 531, 671, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I can usually be counted on to love a pretty top with lace detail and a bit of flow. this one has those qualities but it does not look great on me. perhaps it is too flowy because i am 5?3. or possibly the fabric is too soft a look on me. i did size down as reviewers suggested. maybe one size was not enough :-). i must return it.	2022-03-21T13:11:50Z
4227	1	2	[0, 100, 2740, 127, 6097, 231, 4716, 1459, 8, 303, 14, 5, 14893, 58, 6539, 23, 5, 11044, 36, 939, 437, 2631, 741, 43, 8, 23, 5, 13977, 4, 939, 437, 3357, 8, 12926, 10, 1836, 290, 4716, 1459, 142, 939, 437, 10, 40454, 13, 10, 6399, 36220, 8, 10, 11962, 29750, 5780, 4, 5, 1318, 16, 2579, 8, 5, 5933, 21, 1969, 13, 127, 765, 204, 113, 1225, 5120, 1437, 122, 129, 7, 2067, 13, 24, 7, 28, 12502, 328, 14223, 141, 939, 2813, 4716, 5110, 58, 577, 11, 127, 400, 1400, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I ordered my typical 6 petite and found that the buttons were pulling at the bust ( i'm 34 b) and at the waist. i'm returning and ordering a size 8 petite because i'm a sucker for a shirtdress and a cute novelty print. the quality is nice and the length was perfect for my short 4""11 frame  now only to wait for it to be shipped! oh how i wish petites were available in my local store!"	2022-03-21T13:11:50Z
1764	0	1	[0, 100, 2333, 3568, 4716, 1459, 61, 42, 21, 45, 98, 10, 410, 380, 13, 162, 4, 53, 2579, 3195, 8, 205, 1318, 1437, 53, 26428, 13, 99, 24, 16, 4, 24, 18, 55, 101, 10, 68, 1898, 23204, 45, 68, 1866, 2744, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I usually wear petite which this was not so a little big for me. but nice color and good quality  but pricey for what it is. it's more like a $45 sweater not $100+	2022-03-21T13:11:50Z
5760	1	2	[0, 100, 56, 239, 1991, 19, 5, 97, 205, 6173, 1437, 53, 47, 95, 218, 75, 216, 141, 2770, 42, 16, 454, 47, 342, 24, 15, 328, 95, 98, 3793, 8, 23889, 328, 939, 524, 98, 2283, 13, 55, 579, 47035, 73, 29, 3194, 857, 785, 23, 6215, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I had high hopes with the other good reviews  but you just don't know how amazing this is until you put it on! just so soft and cozy! i am so excited for more saturday/sunday products at retailer!	2022-03-21T13:11:50Z
16086	0	1	[0, 713, 3588, 16, 5835, 1437, 117, 2980, 111, 10, 31910, 154, 6693, 2272, 223, 10, 909, 3055, 1120, 6884, 32847, 1437, 7992, 1468, 1437, 15481, 847, 1437, 19, 7524, 9217, 14, 32, 36341, 7, 10, 18951, 4, 959, 1437, 5, 754, 14, 42, 3588, 34, 4276, 4140, 36, 5488, 16, 2051, 1437, 114, 14, 18, 99, 47, 214, 546, 13, 43, 1437, 11531, 19, 99, 16, 1341, 3544, 5, 21084, 43805, 655, 13918, 1437, 146, 42, 3588, 29583, 7, 342, 15, 4, 939, 437, 6329, 10, 501, 73, 1549, 23, 6215, 1437, 8, 939, 2740, 5, 545, 95, 7, 28, 1522, 1437, 8, 5, 13977, 16, 2230, 5, 1836, 9, 127, 13977, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress is stunning  no doubt - a shimmering forest green under a black teardrop motif  thick material  nicely cut  with pocket panels that are forgiving to a belly. however  the fact that this dress has zero stretch (which is fine  if that's what you're looking for)  coupled with what is quite possibly the cheapest zipper ever manufactured  make this dress exhausting to put on. i'm normally a 14/16 at retailer  and i ordered the 16 just to be safe  and the waist is exactly the size of my waist	2022-03-21T13:11:50Z
15424	1	2	[0, 32523, 657, 42, 299, 328, 939, 348, 57, 15, 5, 25220, 13, 10, 11962, 13178, 299, 1437, 402, 14, 1017, 28, 5631, 13, 1035, 958, 4, 42, 2721, 2125, 630, 75, 17534, 4, 5, 3195, 17496, 111, 1104, 13178, 1542, 8, 9869, 1275, 15019, 26370, 5326, 219, 111, 1326, 5835, 4, 45, 5, 4521, 5, 2216, 124, 14901, 817, 24, 10, 531, 12, 11990, 4, 2200, 5940, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Absolutely love this top! i've been on the lookout for a cute cotton top  something that'd be ideal for summertime. this beautiful piece doesn't disappoint. the color pairing - white cotton base and lovely red thread embroidery - looks stunning. not the mention the unique back detailing makes it a must-have. highly recommend.	2022-03-21T13:11:50Z
4269	-1	0	[0, 133, 1318, 16, 205, 1437, 25, 16, 5, 1521, 1114, 1437, 53, 1437, 15655, 1437, 24, 630, 75, 173, 4, 2740, 41, 3023, 29, 8, 5, 299, 202, 14930, 196, 66, 13116, 352, 4, 42, 299, 16, 45, 3793, 50, 3041, 219, 1437, 24, 16, 13116, 8, 182, 1810, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The quality is good  as is the design idea  but  practically  it doesn't work. ordered an xs and the top still ballooned out stiffly. this top is not soft or flowy  it is stiff and very wide.	2022-03-21T13:11:50Z
18244	0	1	[0, 713, 6399, 16, 98, 11962, 4, 939, 2740, 10, 1104, 1437, 53, 40, 33, 7, 671, 24, 13, 10, 430, 3195, 4, 5, 1104, 16, 182, 11708, 73, 8877, 242, 149, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This shirt is so cute. i ordered a white  but will have to return it for a different color. the white is very sheer/shee through!	2022-03-21T13:11:50Z
6834	1	2	[0, 100, 33, 10, 367, 15029, 9, 25172, 23324, 9304, 8, 51, 33, 648, 7, 17534, 4, 5, 2564, 1437, 5, 2496, 8, 5, 1318, 16, 95, 1969, 13, 162, 4, 939, 216, 939, 64, 213, 7, 127, 1836, 8, 1057, 10, 1969, 2564, 358, 86, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I have a few pairs of pilcro pants and they have yet to disappoint. the fit  the style and the quality is just perfect for me. i know i can go to my size and expect a perfect fit every time.	2022-03-21T13:11:50Z
15064	1	2	[0, 4528, 25069, 5229, 293, 32, 1531, 4, 939, 2162, 5, 7974, 3195, 19, 5, 909, 26224, 11, 3023, 29, 4, 11, 127, 2979, 1437, 51, 422, 380, 4, 939, 524, 2333, 10, 650, 36, 306, 12, 401, 43, 1437, 1105, 113, 13977, 1437, 2843, 113, 28097, 4, 16415, 2923, 23, 5, 6605, 8, 614, 13977, 443, 32, 45, 460, 127, 1441, 1437, 53, 19, 10, 1181, 6013, 50, 6399, 1437, 51, 1415, 2051, 4, 5, 10199, 3136, 11, 10, 38971, 169, 8, 209, 25069, 5229, 293, 64, 28, 7001, 62, 50, 159, 4, 98, 444, 1437, 45218, 1527, 965, 75, 10, 1307, 936, 53, 52, 581, 192, 4, 939, 524, 195, 108, 361, 113, 6764, 8, 209, 1136, 59, 5, 276, 317, 15, 5, 1421, 5579, 2]	"These culottes are fun. i bought the neutral color with the black stripes in xs. in my opinion  they run big. i am usually a small (4-6)  31"" waist  38"" hips. pleats at the hip and low waist area are not always my friend  but with a longer tank or shirt  they looked fine. the fabric moves in a graceful way and these culottes can be dressed up or down. so far  wrinkling isn't a huge problem but we'll see. i am 5' 9"" tall and these fall about the same place on the model--mid calf. they looked grea"	2022-03-21T13:11:50Z
15700	-1	0	[0, 133, 78, 86, 939, 5328, 24, 1437, 1299, 4613, 4, 56, 24, 17317, 8, 172, 5, 124, 253, 2305, 181, 7491, 4, 182, 5779, 19, 5, 425, 8, 1318, 4, 2813, 939, 115, 671, 13, 127, 418, 124, 4, 5074, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The first time i wore it  felt wonderful. had it cleaned and then the back end stated pilling. very disappointed with the price and quality. wish i could return for my money back. sad	2022-03-21T13:11:50Z
15752	1	2	[0, 100, 794, 42, 3588, 11, 10, 1400, 5, 97, 183, 4, 24, 16, 98, 11962, 11, 588, 301, 4, 939, 218, 75, 206, 5, 3493, 804, 190, 1642, 7, 311, 141, 11962, 24, 16, 15, 4, 5, 3588, 16, 157, 12, 7078, 8, 24, 2564, 6683, 4, 11, 754, 1437, 24, 16, 1341, 34203, 4, 939, 524, 98, 1372, 939, 794, 24, 11, 5, 1400, 4, 190, 600, 939, 524, 380, 804, 14172, 5961, 939, 74, 33, 1595, 15, 42, 3588, 114, 939, 129, 794, 24, 804, 1437, 53, 218, 75, 142, 24, 16, 966, 358, 20879, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this dress in a store the other day. it is so cute in real life. i don't think the pictures online even begin to show how cute it is on. the dress is well-made and it fit perfectly. in fact  it is quite flattering. i am so happy i saw it in the store. even though i am big online shopper i would have passed on this dress if i only saw it online  but don't because it is worth every penny.	2022-03-21T13:11:50Z
16972	1	2	[0, 100, 2813, 939, 56, 23855, 62, 15, 42, 65, 4, 47, 64, 75, 1137, 31, 5, 1345, 1437, 53, 34, 761, 9, 10, 7735, 326, 15888, 631, 147, 5, 2380, 32, 10941, 87, 5, 124, 4, 5, 124, 16, 2778, 2342, 7933, 7790, 1437, 53, 5, 760, 734, 45, 98, 203, 4, 5, 10941, 2380, 32, 10, 410, 11789, 4, 89, 16, 117, 7391, 169, 7, 1769, 225, 42, 1886, 6703, 1437, 8, 24, 22533, 761, 9, 7782, 4, 5, 1468, 16, 10, 4761, 31345, 8, 939, 206, 40, 28, 182, 16106, 4, 182, 3793, 1437, 9, 768, 4, 939, 300, 5, 2440, 73, 3055, 337, 3195, 4, 939, 303, 5, 3195, 7, 28, 1528, 7, 5, 3195, 15, 12, 1902, 2, 1, 1, 1, 1, 1]	I wish i had sized up on this one. you can't tell from the photo  but has kind of a weird taper thing where the sides are shorter than the back. the back is extremely flatteringly  but the front... not so much. the shorter sides are a little awkward. there is no attached way to fasten this cardigan  and it lays kind of strange. the material is a medium thickness and i think will be very versatile. very soft  of course. i got the blue/ teal color. i found the color to be true to the color on-line	2022-03-21T13:11:50Z
13869	-1	0	[0, 100, 64, 75, 679, 5, 6173, 42, 3588, 34, 5335, 4, 939, 2740, 24, 8, 21, 98, 2283, 7, 120, 24, 4, 77, 939, 1381, 24, 15, 70, 9, 127, 8354, 21, 1613, 4, 150, 939, 657, 5, 3195, 5, 1318, 95, 965, 75, 89, 8, 63, 45, 966, 5, 418, 190, 19, 5, 564, 207, 6720, 939, 341, 4, 5, 10199, 16, 45, 7992, 1437, 11, 754, 24, 16, 1341, 11708, 13, 22, 5536, 18068, 845, 939, 10728, 1979, 75, 619, 3473, 19, 66, 10, 9215, 15, 12213, 42, 4, 200, 16, 5, 2564, 4, 939, 437, 195, 108, 401, 2107, 102, 1437, 3023, 29, 15, 299, 204, 15, 2576, 8, 939, 2740, 41, 3023, 29, 8, 5, 169, 42, 10601, 15, 162, 885, 2, 1]	"I can't believe the reviews this dress has gotten. i ordered it and was so excited to get it. when i tried it on all of my excitement was gone. while i love the color the quality just isn't there and its not worth the money even with the 25% discount i used. the fabric is not thick  in fact it is quite sheer for ""velvet"". i honestly wouldn't feel comfortable with out a slip on underneath this. second is the fit. i'm 5'6 32a  xs on top 4 on bottom and i ordered an xs and the way this hung on me w"	2022-03-21T13:11:50Z
16491	0	1	[0, 243, 18, 215, 10, 2721, 16576, 1437, 939, 1682, 24, 198, 8, 1381, 24, 15, 19, 358, 299, 939, 308, 53, 939, 115, 45, 120, 5, 235, 356, 4, 5, 13977, 22, 5873, 1116, 29, 113, 66, 235, 874, 5, 13977, 9484, 98, 143, 6399, 10610, 81, 24, 817, 47, 356, 6664, 35187, 4, 326, 24029, 10, 6399, 11, 399, 75, 356, 235, 142, 9, 5, 4202, 1116, 4, 24, 630, 75, 109, 932, 7, 2342, 7933, 10, 1955, 4, 5, 16576, 1495, 16, 12058, 4, 13, 5, 425, 1437, 939, 240, 7, 146, 686, 127, 5418, 146, 162, 356, 205, 350, 328, 33146, 939, 56, 7, 671, 24, 4, 939, 21, 2818, 24, 74, 28, 127, 1035, 213, 12, 560, 16576, 4, 2, 1, 1, 1]	"It's such a beautiful skirt  i kept it around and tried it on with every top i own but i could not get the right look. the waist ""poofs"" out right below the waistband so any shirt worn over it makes you look frumpy. tucking a shirt in didn't look right because of the poof. it doesn't do anything to flatter a figure. the skirt itself is gorgeous. for the price  i need to make sure my clothes make me look good too! reluctantly i had to return it. i was hoping it would be my summer go-to skirt."	2022-03-21T13:11:50Z
18538	1	2	[0, 100, 2162, 42, 3588, 11, 5, 1400, 8, 5426, 14, 24, 21, 10, 410, 350, 251, 13, 127, 5120, 734, 118, 437, 195, 108, 134, 4, 939, 172, 303, 24, 804, 11, 5, 276, 1836, 53, 11, 4716, 1459, 8, 24, 10698, 6683, 328, 939, 300, 10, 4866, 9, 33391, 8, 939, 5328, 24, 7, 10, 2317, 3312, 8, 524, 1884, 15, 2498, 24, 7, 484, 97, 7657, 81, 5, 6875, 4, 74, 3816, 5940, 42, 3588, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this dress in the store and realized that it was a little too long for my frame...i'm 5'1. i then found it online in the same size but in petite and it fits perfectly! i got a ton of compliments and i wore it to a holiday wedding and am planning on wearing it to several other occasions over the holidays. would def recommend this dress.	2022-03-21T13:11:50Z
10836	-1	0	[0, 133, 1468, 16, 15652, 8, 114, 24, 21, 577, 11, 10, 3089, 11556, 19, 21764, 1437, 939, 74, 907, 11, 10, 2289, 4, 52, 33, 10, 3716, 8, 939, 802, 24, 74, 28, 11962, 7, 3568, 150, 11110, 4, 122, 5, 7407, 1437, 939, 524, 251, 13332, 15346, 8, 42, 7782, 3318, 11269, 14265, 239, 223, 5, 11044, 1902, 1311, 41, 8372, 19666, 219, 356, 4, 24, 1237, 765, 8, 939, 64, 75, 4744, 54, 802, 42, 1521, 21, 10, 205, 1114, 4, 89, 58, 117, 6173, 77, 939, 2740, 4, 939, 524, 2239, 7, 860, 24, 15, 11, 5, 1400, 8, 73, 368, 1166, 5, 6173, 137, 4848, 4, 939, 74, 224, 213, 62, 10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The material is adorable and if it was available in a blouse with sleeves  i would buy in a minute. we have a pool and i thought it would be cute to wear while entertaining. now the cons  i am long waisted and this strange tie knotted high under the bustline giving an odd lumpy look. it runs short and i can't imagine who thought this design was a good idea. there were no reviews when i ordered. i am learning to try it on in the store and/or read the reviews before investing. i would say go up a	2022-03-21T13:11:50Z
